qid	P166	qal585	S854
Q26236290	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q6712276	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q17404066	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q11057243	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q13159914	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q16350323	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q2721714	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q20675904	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3595532	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q13158811	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q140571821	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q15716929	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q51091201	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3630855	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7520616	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q13159401	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7906003	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7931405	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q2097394	P166	Q7286513	P585	+1990-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q99329498	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q3764281	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q20922077	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q5006142	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q13161462	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q5102417	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q4273064	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
Q22279544	P166	Q7286513	P585	+1991-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281991%E2%80%932000%29
